name,description,priceRange,latitude,longitude,imgPath,phone,website,facility,type,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount
168 ซูชิ ซาชิมิ,,,7.874469,98.378586,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/04/7b/85/img-20190108-192451-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/04/7b/86/img-20190108-192537-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/97/39/47/img-20190222-214340-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/97/39/46/img-20190222-213716-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/04/7b/87/img-20190108-203222-216.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/2f/b2/68/different-choices.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/78/e1/a4/168-sushi-sashimi.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/2f/b2/6f/in-front-spicy-salmon.jpg?w=400&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/fd/0b/62/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/2f/b2/7e/delicious.jpg?w=400&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/04/7b/88/img-20190108-192121-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/2f/b2/7a/full-of-local-youngster.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/78/e1/aa/168-sushi-sashimi.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/78/e1/9a/168-sushi-sashimi.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/fd/0b/60/photo1jpg.jpg?w=500&h=-1&s=1']",+66 85 013 3918,https://th.tripadvisor.com/Restaurant_Review-g1215781-d8797611-Reviews-168_Sushi_Sashimi-Phuket_Town_Phuket.html,['การจอง'],['ซูชิ'],"เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,16
"Michel Angelo’s Bar, Lounge and Diner",,,7.882823,98.38823,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/d6/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/d5/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/d4/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/d3/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/d2/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/d1/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/d0/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/cf/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/ce/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/cd/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/cc/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/cb/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/ca/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/c9/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1a/ef/c8/caption.jpg?w=500&h=-1&s=1']",+66 84 630 1770,https://th.tripadvisor.com/Restaurant_Review-g1215781-d26517213-Reviews-Michel_Angelo_s_Bar_Lounge_and_Diner-Phuket_Town_Phuket.html,[],"['ดีต่อสุขภาพ', 'บาร์', 'ผับ', 'สหราชอาณาจักร', 'อิตาลี', 'ไทย']","12 Takuapa Rd, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,2
โกโก้ฮัท,,฿50.00 – ฿500.00,7.834709,98.34818,[''],+66 76 602 130,https://th.tripadvisor.com/Restaurant_Review-g1389361-d6845286-Reviews-Koko_Hut-Chalong_Phuket_Town_Phuket.html,"['Wifi ฟรี', 'การจอง', 'ซื้อกลับบ้าน', 'ที่จอดรถริมถนน', 'ที่จอดรถริมทางฟรี', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการส่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ', 'มีที่จอดรถ', 'มีเก้าอี้สูงสำหรับเด็ก', 'รับชำระเงินแบบดิจิทัล', 'รับบัตรเครดิต', 'รับเฉพาะเงินสด', 'สะดวกสำหรับผู้ใช้รถเข็น', 'โทรทัศน์']","['ดีต่อสุขภาพ', 'พิซซ่า', 'ฟิวชั่น', 'ยุโรป', 'เอเชีย', 'ไทย']","22/8 ม. 4 ซอยตะเอียด ถนน เจ้าฟ้าตะวันตก Soi Ta-ead, ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต 83130 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,71
"La Taverna Italian Restaurant,Pizzeria & Wine Bar",,,7.963175,98.38535,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/4f/44/a9/getlstd-property-photo.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/fa/26/d1/photo6jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/fa/26/cc/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/fa/26/ce/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/fa/26/cf/photo4jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/81/6a/54/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/fa/26/d0/photo5jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/3b/e1/87/20190707-204100-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/1c/5c/35/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/1c/5c/36/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/1c/5c/33/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/1c/5c/34/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/3b/e1/88/20190707-203653-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/fa/26/cd/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/2f/3c/c7/la-taverna-italian-restaurant.jpg?w=500&h=-1&s=1']",+66 84 324 6982,https://th.tripadvisor.com/Restaurant_Review-g1215781-d4710945-Reviews-La_Taverna_Italian_Restaurant_Pizzeria_Wine_Bar-Phuket_Town_Phuket.html,"['Wifi ฟรี', 'การจอง', 'ซื้อกลับบ้าน', 'ดนตรีสด', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการส่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ', 'สะดวกสำหรับผู้ใช้รถเข็น']","['พิซซ่า', 'ยุโรป', 'อิตาลี']","39/10 หมู่ 2 โบ๊ทลากูน มารีน่า, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.0,68
Michael's Bar,,,7.879659,98.3886,[''],,https://th.tripadvisor.com/Restaurant_Review-g1215781-d4083017-Reviews-Michael_s_Bar-Phuket_Town_Phuket.html,"['Wifi ฟรี', 'การจอง', 'การรับประทานอาหารแบบส่วนตัว', 'ซื้อกลับบ้าน', 'ดนตรีสด', 'ที่จอดรถริมถนน', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการส่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ', 'บาร์ชมกีฬา', 'บาร์ดนตรีแจ๊ส', 'บาร์เต็มรูปแบบ', 'มีที่จอดรถ', 'มีบัตรของขวัญ', 'รับชำระเงินแบบดิจิทัล', 'รับเฉพาะเงินสด', 'สะดวกสำหรับผู้ใช้รถเข็น', 'เป็นมิตรกับสุนัข', 'แบบครอบครัว', 'โทรทัศน์', 'ไวน์และเบียร์']","['บาร์', 'ผับเบียร์', 'ร้านอาหารมีเบียร์ให้บริการ', 'อเมริกัน', 'เอเชีย']","16 Takuapa Rd Tambon Talat Nuea, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,18
หอยป้ายแดง,,,7.90686,98.37798,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/25/41/f1/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/25/41/ee/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/a2/d2/b6/chilli-praws.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/a2/d2/aa/crab-fried-rice.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/cc/5d/ec/20181209-161536-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/a2/d2/bb/squid-black-pepper.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/cc/5d/ea/20181209-161542-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/cc/5d/e8/20181209-154200-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/a2/d2/bf/clear-tom-yum.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/cc/5d/ef/20181216-172615-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/a2/d2/af/green-mango-crab-salad.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/a2/d2/c2/delicious-salt-bbq-fish.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/cc/5d/ee/20181216-172624-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/cc/5d/ed/20181216-175548-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/25/41/f0/photo2jpg.jpg?w=500&h=-1&s=1']",+66 84 844 4979,https://th.tripadvisor.com/Restaurant_Review-g2315815-d13349834-Reviews-Red_Clam_Lable-Ratsada_Phuket_Town_Phuket.html,[],"['ร่วมสมัย', 'อาหารทะเล', 'อาหารริมถนน', 'ไทย']","ถนนประชาอุทิศ 1, รัษฎา, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,6
ผัดไทยพานหิน - ห้างเซ็นทรัลเฟสติวัลภูเก็ต,,฿55.00 – ฿350.00,7.89193,98.36823,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/3f/78/35/getlstd-property-photo.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/cb/ac/8e/pad-thai-phanhin-central.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/cb/ac/8d/pad-thai-phanhin-central.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/03/01/eb/20180210-190531-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/4c/c3/e0/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/03/01/ed/20180210-190050-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/33/e9/3c/eating-yummy-shrimp-pad.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/3e/88/38/20181103-123641-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/55/5a/60/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/03/01/ec/20180210-191015-largejpg.jpg?w=500&h=-1&s=1']",+66 85 888 5756,https://th.tripadvisor.com/Restaurant_Review-g1215781-d12447649-Reviews-Pad_Thai_Phanhin_Central_Festival_Phuket-Phuket_Town_Phuket.html,"['ซื้อกลับบ้าน', 'ที่นั่ง', 'มีที่จอดรถ', 'มีเก้าอี้สูงสำหรับเด็ก', 'สะดวกสำหรับผู้ใช้รถเข็น']","['อาหารจานด่วน', 'อาหารทะเล', 'เอเชีย', 'ไทย']","เซ็นทรัลเฟสติวัล ภูเก็ต ชั้น 1 ฟู๊ตพาธิโอ้, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,15
Spaghetti & C.,,,7.882531,98.38913,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/77/2c/24/20151109-203857-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/aa/1d/84/dsc-2564-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/aa/1d/80/dsc-2567-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/4b/9b/c1/img-20190713-140130-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/a5/1d/e1/img-20190805-183125838.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/39/96/44/dsc-1103-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/53/16/3d/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/a5/1d/e5/ta-img-20190805-184821.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/d9/a4/2e/great-pizza-would-come.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/1d/9d/e0/img-20180813-121655-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/aa/1d/86/dsc-2544-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/aa/1d/87/dsc-2545-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/aa/1d/85/dsc-2548-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/1e/89/86/20180813-121718-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/aa/1d/89/dsc-2543-largejpg.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Restaurant_Review-g1215781-d3163762-Reviews-Spaghetti_C-Phuket_Town_Phuket.html,"['ซื้อกลับบ้าน', 'ที่นั่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ']","['พิซซ่า', 'ยุโรป', 'อิตาลี']","62/20 Ratsada Road, เมืองภูเก็ต, จังหวัดภูเก็ต ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,63
Amber Thai Cuisine,,฿100.00 – ฿200.00,7.842639,98.29474,"['https://dynamic-media-cdn.tripadvisor.com/media/daodao/photo-o/1a/d7/d7/43/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/08/53/29/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/34/f2/f2/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/34/f2/d6/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/35/3c/32/caption.jpg?w=500&h=-1&s=1']",+66 81 595 1514,https://th.tripadvisor.com/Restaurant_Review-g1215781-d19436073-Reviews-Amber_Thai_Cuisine-Phuket_Town_Phuket.html,"['Mastercard', 'Visa', 'Wifi ฟรี', 'การจอง', 'การรับประทานอาหารแบบส่วนตัว', 'ชายหาด', 'ซื้อกลับบ้าน', 'ดนตรีสด', 'ที่จอดรถริมถนน', 'ที่จอดรถริมทางฟรี', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการจอดรถ', 'บริการส่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ', 'บาร์เต็มรูปแบบ', 'มีที่จอดรถ', 'มีเก้าอี้สูงสำหรับเด็ก', 'รับชำระเงินแบบดิจิทัล', 'รับบัตรเครดิต', 'ร้านอาหารปลอดบุหรี่', 'สะดวกสำหรับผู้ใช้รถเข็น', 'แบบครอบครัว', 'ไวน์และเบียร์']","['อาหารทะเล', 'ไทย']","188,188/1,188/2,188/3,188/5 Karon Rd., T.Karon, A.Muang, Phuket Amber Thai Cuisine, เมืองภูเก็ต, จังหวัดภูเก็ต 83100 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,9
Kamin Koh Kaew,,฿50.00 – ฿300.00,7.958779,98.38344,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/7b/f5/b0/img-20190216-163104-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/7b/f5/ad/img-20190216-162938-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/7b/f5/af/img-20190216-163059-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/67/5e/2a/photo6jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/7b/f5/b5/img-20190216-163131-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/7b/f5/ae/img-20190216-162954-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/7b/f5/b1/img-20190216-163115-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/67/5e/27/photo4jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/67/5e/26/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/67/5e/28/photo5jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/7b/f5/b4/img-20190216-163124-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/67/5e/23/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/67/5e/24/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/7b/f5/b3/img-20190216-163120-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/67/5e/25/photo2jpg.jpg?w=500&h=-1&s=1']",+66 63 247 4400,https://th.tripadvisor.com/Restaurant_Review-g1893005-d15272399-Reviews-Kamin_Koh_Kaew-Koh_Kaew_Phuket_Town_Phuket.html,[],['ไทย'],"ถนนเทพกษัตรี, เกาะแก้ว, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0
